dataset,result_file,method,model,variant,top_m,bank,n_queries,accuracy_at_1,hit_at_5,mrr_at_5,document_accuracy_at_1,avg_latency_seconds,avg_top1_latency_seconds,avg_top5_latency_seconds,avg_input_tokens,avg_output_tokens,avg_total_tokens,avg_top1_input_tokens,avg_top1_output_tokens,avg_top1_total_tokens,avg_top5_input_tokens,avg_top5_output_tokens,avg_top5_total_tokens,successful_rows,accuracy_at_1_pct,hit_at_5_pct,mrr_at_5_pct,document_accuracy_at_1_pct
ESRS,hybrid_pageindex_chunk_rerank_harrier_oss_v1_0_6b_top_m_5_query_results.jsonl,Hybrid PageIndex,Harrier,chunk_rerank,5.0,Caixa Geral de Depósitos,3,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,66.66666666666666,33.33333333333333,66.66666666666666
ESRS,hybrid_pageindex_chunk_rerank_harrier_oss_v1_0_6b_top_m_5_query_results.jsonl,Hybrid PageIndex,Harrier,chunk_rerank,5.0,CaixaBank,32,0.34375,0.5,0.4046875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,34.375,50.0,40.46875,100.0
ESRS,hybrid_pageindex_chunk_rerank_harrier_oss_v1_0_6b_top_m_5_query_results.jsonl,Hybrid PageIndex,Harrier,chunk_rerank,5.0,DNB,50,0.3,0.38,0.34,0.84,4e-05,4e-05,4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,30.0,38.0,34.0,84.0
ESRS,hybrid_pageindex_chunk_rerank_harrier_oss_v1_0_6b_top_m_5_query_results.jsonl,Hybrid PageIndex,Harrier,chunk_rerank,5.0,Deutsche Bank,13,0.5384615384615384,0.6153846153846154,0.5576923076923077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,53.84615384615385,61.53846153846154,55.769230769230774,100.0
ESRS,hybrid_pageindex_chunk_rerank_harrier_oss_v1_0_6b_top_m_5_query_results.jsonl,Hybrid PageIndex,Harrier,chunk_rerank,5.0,ING,46,0.34782608695652173,0.43478260869565216,0.3822463768115942,0.9782608695652174,2.173913043478261e-05,2.173913043478261e-05,2.173913043478261e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,34.78260869565217,43.47826086956522,38.224637681159415,97.82608695652173
ESRS,hybrid_pageindex_chunk_rerank_harrier_oss_v1_0_6b_top_m_5_query_results.jsonl,Hybrid PageIndex,Harrier,chunk_rerank,5.0,Intesa Sanpaolo,106,0.09433962264150944,0.14150943396226415,0.1179245283018868,1.0,5.660377358490566e-05,5.660377358490566e-05,5.660377358490566e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,9.433962264150944,14.150943396226415,11.79245283018868,100.0
ESRS,hybrid_pageindex_chunk_rerank_harrier_oss_v1_0_6b_top_m_5_query_results.jsonl,Hybrid PageIndex,Harrier,chunk_rerank,5.0,KBC Group,32,0.625,0.75,0.6875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,62.5,75.0,68.75,100.0
ESRS,hybrid_pageindex_chunk_rerank_harrier_oss_v1_0_6b_top_m_5_query_results.jsonl,Hybrid PageIndex,Harrier,chunk_rerank,5.0,KfW,24,0.4583333333333333,0.5833333333333334,0.5208333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,45.83333333333333,58.333333333333336,52.083333333333336,100.0
ESRS,hybrid_pageindex_chunk_rerank_harrier_oss_v1_0_6b_top_m_5_query_results.jsonl,Hybrid PageIndex,Harrier,chunk_rerank,5.0,Nordea Bank,21,0.2857142857142857,0.3333333333333333,0.29523809523809524,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,28.57142857142857,33.33333333333333,29.523809523809526,100.0
ESRS,hybrid_pageindex_chunk_rerank_harrier_oss_v1_0_6b_top_m_5_query_results.jsonl,Hybrid PageIndex,Harrier,chunk_rerank,5.0,OTP Bank,79,0.16455696202531644,0.35443037974683544,0.24050632911392406,1.0,1.2658227848101267e-05,1.2658227848101267e-05,1.2658227848101267e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,16.455696202531644,35.44303797468354,24.050632911392405,100.0
ESRS,hybrid_pageindex_chunk_rerank_harrier_oss_v1_0_6b_top_m_5_query_results.jsonl,Hybrid PageIndex,Harrier,chunk_rerank,5.0,PKO Bank Polski,36,0.5833333333333334,0.7222222222222222,0.6435185185185186,1.0,2.777777777777778e-05,2.777777777777778e-05,2.777777777777778e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,58.333333333333336,72.22222222222221,64.35185185185186,100.0
ESRS,hybrid_pageindex_chunk_rerank_harrier_oss_v1_0_6b_top_m_5_query_results.jsonl,Hybrid PageIndex,Harrier,chunk_rerank,5.0,Pekao,32,0.28125,0.40625,0.3307291666666667,0.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,28.125,40.625,33.07291666666667,59.375
ESRS,hybrid_pageindex_chunk_rerank_harrier_oss_v1_0_6b_top_m_5_query_results.jsonl,Hybrid PageIndex,Harrier,chunk_rerank,5.0,Raiffeisen Bank International,83,0.20481927710843373,0.3614457831325301,0.264859437751004,1.0,8.433734939759036e-05,8.433734939759036e-05,8.433734939759036e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,20.481927710843372,36.144578313253014,26.485943775100402,100.0
ESRS,hybrid_pageindex_chunk_rerank_harrier_oss_v1_0_6b_top_m_5_query_results.jsonl,Hybrid PageIndex,Harrier,chunk_rerank,5.0,Santander,31,0.16129032258064516,0.16129032258064516,0.16129032258064516,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,16.129032258064516,16.129032258064516,16.129032258064516,96.7741935483871
ESRS,hybrid_pageindex_chunk_rerank_harrier_oss_v1_0_6b_top_m_5_query_results.jsonl,Hybrid PageIndex,Harrier,chunk_rerank,5.0,Societe Generale,15,0.5333333333333333,0.6666666666666666,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,53.333333333333336,66.66666666666666,60.0,100.0
ESRS,hybrid_pageindex_chunk_rerank_harrier_oss_v1_0_6b_top_m_5_query_results.jsonl,Hybrid PageIndex,Harrier,chunk_rerank,5.0,Swedbank,85,0.4470588235294118,0.611764705882353,0.5127450980392158,1.0,2.3529411764705884e-05,2.3529411764705884e-05,2.3529411764705884e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,44.70588235294118,61.1764705882353,51.274509803921575,100.0
ESRS,hybrid_pageindex_chunk_rerank_harrier_oss_v1_0_6b_top_m_5_query_results.jsonl,Hybrid PageIndex,Harrier,chunk_rerank,5.0,UniCredit,37,0.1891891891891892,0.2702702702702703,0.22522522522522523,1.0,5.4054054054054054e-05,5.4054054054054054e-05,5.4054054054054054e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,18.91891891891892,27.027027027027028,22.52252252252252,100.0
ESRS,hybrid_pageindex_chunk_rerank_harrier_oss_v1_0_6b_top_m_7_query_results.jsonl,Hybrid PageIndex,Harrier,chunk_rerank,7.0,ABN Amro,53,0.37735849056603776,0.5660377358490566,0.46289308176100624,1.0,9.433962264150943e-05,9.433962264150943e-05,9.433962264150943e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,37.735849056603776,56.60377358490566,46.289308176100626,100.0
ESRS,hybrid_pageindex_chunk_rerank_harrier_oss_v1_0_6b_top_m_7_query_results.jsonl,Hybrid PageIndex,Harrier,chunk_rerank,7.0,BBVA,3,0.6666666666666666,1.0,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,66.66666666666666,100.0,83.33333333333334,100.0
ESRS,hybrid_pageindex_chunk_rerank_harrier_oss_v1_0_6b_top_m_7_query_results.jsonl,Hybrid PageIndex,Harrier,chunk_rerank,7.0,BNP Paribas,13,0.8461538461538461,0.9230769230769231,0.8717948717948718,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,84.61538461538461,92.3076923076923,87.17948717948718,100.0
ESRS,hybrid_pageindex_chunk_rerank_harrier_oss_v1_0_6b_top_m_7_query_results.jsonl,Hybrid PageIndex,Harrier,chunk_rerank,7.0,Banca Monte dei Paschi di Siena,78,0.20512820512820512,0.3974358974358974,0.2797008547008547,1.0,3.846153846153846e-05,3.846153846153846e-05,3.846153846153846e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,20.51282051282051,39.743589743589745,27.970085470085472,100.0
ESRS,hybrid_pageindex_chunk_rerank_harrier_oss_v1_0_6b_top_m_7_query_results.jsonl,Hybrid PageIndex,Harrier,chunk_rerank,7.0,Banque Postale,95,0.2736842105263158,0.4421052631578947,0.3433333333333333,0.9789473684210527,0.00015789473684210527,0.00015789473684210527,0.00015789473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95,27.368421052631582,44.21052631578947,34.333333333333336,97.89473684210527
ESRS,hybrid_pageindex_chunk_rerank_harrier_oss_v1_0_6b_top_m_7_query_results.jsonl,Hybrid PageIndex,Harrier,chunk_rerank,7.0,Belfius,33,0.18181818181818182,0.42424242424242425,0.2878787878787879,1.0,3.0303030303030302e-05,3.0303030303030302e-05,3.0303030303030302e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,18.181818181818183,42.42424242424242,28.78787878787879,100.0
ESRS,hybrid_pageindex_chunk_rerank_harrier_oss_v1_0_6b_top_m_7_query_results.jsonl,Hybrid PageIndex,Harrier,chunk_rerank,7.0,Caixa Geral de Depósitos,3,0.0,0.6666666666666666,0.25,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,66.66666666666666,25.0,66.66666666666666
ESRS,hybrid_pageindex_chunk_rerank_harrier_oss_v1_0_6b_top_m_7_query_results.jsonl,Hybrid PageIndex,Harrier,chunk_rerank,7.0,CaixaBank,32,0.40625,0.59375,0.4869791666666667,1.0,9.375e-05,9.375e-05,9.375e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,40.625,59.375,48.69791666666667,100.0
ESRS,hybrid_pageindex_chunk_rerank_harrier_oss_v1_0_6b_top_m_7_query_results.jsonl,Hybrid PageIndex,Harrier,chunk_rerank,7.0,DNB,50,0.36,0.46,0.405,0.84,2e-05,2e-05,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,36.0,46.0,40.5,84.0
ESRS,hybrid_pageindex_chunk_rerank_harrier_oss_v1_0_6b_top_m_7_query_results.jsonl,Hybrid PageIndex,Harrier,chunk_rerank,7.0,Deutsche Bank,13,0.6153846153846154,0.7692307692307693,0.6692307692307692,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,61.53846153846154,76.92307692307693,66.92307692307692,100.0
ESRS,hybrid_pageindex_chunk_rerank_harrier_oss_v1_0_6b_top_m_7_query_results.jsonl,Hybrid PageIndex,Harrier,chunk_rerank,7.0,ING,46,0.4782608695652174,0.6086956521739131,0.518840579710145,0.9782608695652174,4.347826086956522e-05,4.347826086956522e-05,4.347826086956522e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,47.82608695652174,60.86956521739131,51.8840579710145,97.82608695652173
ESRS,hybrid_pageindex_chunk_rerank_harrier_oss_v1_0_6b_top_m_7_query_results.jsonl,Hybrid PageIndex,Harrier,chunk_rerank,7.0,Intesa Sanpaolo,106,0.16037735849056603,0.2358490566037736,0.1941823899371069,1.0,4.7169811320754715e-05,4.7169811320754715e-05,4.7169811320754715e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,16.037735849056602,23.58490566037736,19.41823899371069,100.0
ESRS,hybrid_pageindex_chunk_rerank_harrier_oss_v1_0_6b_top_m_7_query_results.jsonl,Hybrid PageIndex,Harrier,chunk_rerank,7.0,KBC Group,32,0.625,0.8125,0.703125,1.0,0.00015625,0.00015625,0.00015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,62.5,81.25,70.3125,100.0
ESRS,hybrid_pageindex_chunk_rerank_harrier_oss_v1_0_6b_top_m_7_query_results.jsonl,Hybrid PageIndex,Harrier,chunk_rerank,7.0,KfW,24,0.4583333333333333,0.625,0.5416666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,45.83333333333333,62.5,54.166666666666664,100.0
ESRS,hybrid_pageindex_chunk_rerank_harrier_oss_v1_0_6b_top_m_7_query_results.jsonl,Hybrid PageIndex,Harrier,chunk_rerank,7.0,Nordea Bank,21,0.42857142857142855,0.6190476190476191,0.4920634920634921,1.0,9.523809523809524e-05,9.523809523809524e-05,9.523809523809524e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,42.857142857142854,61.904761904761905,49.20634920634921,100.0
ESRS,hybrid_pageindex_chunk_rerank_harrier_oss_v1_0_6b_top_m_7_query_results.jsonl,Hybrid PageIndex,Harrier,chunk_rerank,7.0,OTP Bank,79,0.21518987341772153,0.4810126582278481,0.32383966244725737,1.0,2.5316455696202533e-05,2.5316455696202533e-05,2.5316455696202533e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,21.518987341772153,48.10126582278481,32.383966244725734,100.0
ESRS,hybrid_pageindex_chunk_rerank_harrier_oss_v1_0_6b_top_m_7_query_results.jsonl,Hybrid PageIndex,Harrier,chunk_rerank,7.0,PKO Bank Polski,36,0.5277777777777778,0.7222222222222222,0.6157407407407408,1.0,5.555555555555556e-05,5.555555555555556e-05,5.555555555555556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,52.77777777777778,72.22222222222221,61.57407407407408,100.0
ESRS,hybrid_pageindex_chunk_rerank_harrier_oss_v1_0_6b_top_m_7_query_results.jsonl,Hybrid PageIndex,Harrier,chunk_rerank,7.0,Pekao,32,0.28125,0.40625,0.3307291666666667,0.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,28.125,40.625,33.07291666666667,59.375
ESRS,hybrid_pageindex_chunk_rerank_harrier_oss_v1_0_6b_top_m_7_query_results.jsonl,Hybrid PageIndex,Harrier,chunk_rerank,7.0,Raiffeisen Bank International,83,0.25301204819277107,0.4457831325301205,0.32751004016064256,1.0,0.00012048192771084338,0.00012048192771084338,0.00012048192771084338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,25.301204819277107,44.57831325301205,32.75100401606426,100.0
ESRS,hybrid_pageindex_chunk_rerank_harrier_oss_v1_0_6b_top_m_7_query_results.jsonl,Hybrid PageIndex,Harrier,chunk_rerank,7.0,Santander,31,0.1935483870967742,0.1935483870967742,0.1935483870967742,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,19.35483870967742,19.35483870967742,19.35483870967742,96.7741935483871
ESRS,hybrid_pageindex_chunk_rerank_harrier_oss_v1_0_6b_top_m_7_query_results.jsonl,Hybrid PageIndex,Harrier,chunk_rerank,7.0,Societe Generale,15,0.6666666666666666,0.8,0.7222222222222222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,66.66666666666666,80.0,72.22222222222221,100.0
ESRS,hybrid_pageindex_chunk_rerank_harrier_oss_v1_0_6b_top_m_7_query_results.jsonl,Hybrid PageIndex,Harrier,chunk_rerank,7.0,Swedbank,85,0.5058823529411764,0.6588235294117647,0.5666666666666667,1.0,5.882352941176471e-05,5.882352941176471e-05,5.882352941176471e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,50.588235294117645,65.88235294117646,56.666666666666664,100.0
ESRS,hybrid_pageindex_chunk_rerank_harrier_oss_v1_0_6b_top_m_7_query_results.jsonl,Hybrid PageIndex,Harrier,chunk_rerank,7.0,UniCredit,37,0.2972972972972973,0.40540540540540543,0.34684684684684686,1.0,2.7027027027027027e-05,2.7027027027027027e-05,2.7027027027027027e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,29.72972972972973,40.54054054054054,34.68468468468468,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_10_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,10.0,ABN Amro,53,0.5660377358490566,0.7169811320754716,0.6273584905660378,1.0,0.0007358490566037735,0.0007358490566037735,0.0007358490566037735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,56.60377358490566,71.69811320754717,62.735849056603776,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_10_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,10.0,BBVA,3,0.3333333333333333,1.0,0.611111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,33.33333333333333,100.0,61.11111111111111,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_10_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,10.0,BNP Paribas,13,0.5384615384615384,0.8461538461538461,0.6371794871794871,1.0,7.692307692307693e-05,7.692307692307693e-05,7.692307692307693e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,53.84615384615385,84.61538461538461,63.717948717948715,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_10_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,10.0,Banca Monte dei Paschi di Siena,78,0.19230769230769232,0.38461538461538464,0.2707264957264957,1.0,0.0008076923076923077,0.0008076923076923077,0.0008076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,19.230769230769234,38.46153846153847,27.07264957264957,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_10_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,10.0,Banque Postale,95,0.5578947368421052,0.7368421052631579,0.6305263157894737,1.0,0.0010421052631578948,0.0010421052631578948,0.0010421052631578948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95,55.78947368421052,73.68421052631578,63.05263157894737,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_10_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,10.0,Belfius,33,0.3939393939393939,0.5757575757575758,0.4606060606060606,1.0,0.0009090909090909091,0.0009090909090909091,0.0009090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,39.39393939393939,57.57575757575758,46.060606060606055,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_10_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,10.0,Caixa Geral de Depósitos,3,0.3333333333333333,1.0,0.5277777777777778,1.0,0.0006666666666666666,0.0006666666666666666,0.0006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,33.33333333333333,100.0,52.77777777777778,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_10_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,10.0,CaixaBank,32,0.5,0.625,0.5479166666666666,1.0,0.0005,0.0005,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,50.0,62.5,54.79166666666666,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_10_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,10.0,DNB,50,0.64,0.84,0.7316666666666667,1.0,0.0008,0.0008,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,64.0,84.0,73.16666666666667,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_10_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,10.0,Deutsche Bank,13,0.6153846153846154,0.6923076923076923,0.6410256410256411,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,61.53846153846154,69.23076923076923,64.1025641025641,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_10_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,10.0,ING,46,0.5217391304347826,0.8260869565217391,0.6224637681159421,1.0,0.0006304347826086957,0.0006304347826086957,0.0006304347826086957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,52.17391304347826,82.6086956521739,62.2463768115942,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_10_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,10.0,Intesa Sanpaolo,106,0.24528301886792453,0.39622641509433965,0.309748427672956,1.0,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,24.528301886792452,39.62264150943396,30.974842767295602,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_10_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,10.0,KBC Group,32,0.5625,0.71875,0.6208333333333333,1.0,0.0001875,0.0001875,0.0001875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,56.25,71.875,62.083333333333336,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_10_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,10.0,KfW,24,0.5833333333333334,0.75,0.638888888888889,1.0,0.00025,0.00025,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,58.333333333333336,75.0,63.88888888888889,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_10_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,10.0,Nordea Bank,21,0.3333333333333333,0.6666666666666666,0.4722222222222222,1.0,0.0007619047619047619,0.0007619047619047619,0.0007619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,33.33333333333333,66.66666666666666,47.22222222222222,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_10_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,10.0,OTP Bank,79,0.3037974683544304,0.5316455696202531,0.3991561181434599,1.0,0.0005063291139240507,0.0005063291139240507,0.0005063291139240507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,30.37974683544304,53.16455696202531,39.91561181434599,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_10_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,10.0,PKO Bank Polski,36,0.75,0.8055555555555556,0.7694444444444444,1.0,0.00044444444444444447,0.00044444444444444447,0.00044444444444444447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,75.0,80.55555555555556,76.94444444444444,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_10_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,10.0,Pekao,32,0.65625,0.875,0.7302083333333333,1.0,9.375e-05,9.375e-05,9.375e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,65.625,87.5,73.02083333333333,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_10_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,10.0,Raiffeisen Bank International,83,0.37349397590361444,0.5662650602409639,0.43855421686746987,1.0,0.0004578313253012048,0.0004578313253012048,0.0004578313253012048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,37.34939759036144,56.62650602409639,43.855421686746986,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_10_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,10.0,Santander,31,0.03225806451612903,0.16129032258064516,0.08172043010752687,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,3.225806451612903,16.129032258064516,8.172043010752688,96.7741935483871
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_10_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,10.0,Societe Generale,15,0.4,0.6666666666666666,0.4855555555555556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,40.0,66.66666666666666,48.55555555555556,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_10_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,10.0,Swedbank,85,0.5529411764705883,0.7176470588235294,0.623921568627451,1.0,0.0006941176470588236,0.0006941176470588236,0.0006941176470588236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,55.294117647058826,71.76470588235294,62.3921568627451,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_10_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,10.0,UniCredit,37,0.32432432432432434,0.5135135135135135,0.3995495495495495,1.0,0.0008648648648648649,0.0008648648648648649,0.0008648648648648649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,32.432432432432435,51.35135135135135,39.95495495495495,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_5_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,5.0,ABN Amro,53,0.4528301886792453,0.5471698113207547,0.48962264150943396,1.0,7.547169811320755e-05,7.547169811320755e-05,7.547169811320755e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,45.28301886792453,54.71698113207547,48.9622641509434,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_5_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,5.0,BBVA,3,0.6666666666666666,1.0,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,66.66666666666666,100.0,83.33333333333334,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_5_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,5.0,BNP Paribas,13,0.5384615384615384,0.8461538461538461,0.6564102564102564,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,53.84615384615385,84.61538461538461,65.64102564102564,100.0
